frame_path,shoulder_x,shoulder_y,elbow_x,elbow_y,wrist_x,wrist_y
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0125.jpg,0.48631057143211365,0.4204375743865967,0.513093113899231,0.4550991654396057,0.4785143733024597,0.48262351751327515
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0130.jpg,0.4950431287288666,0.42038917541503906,0.5289191603660583,0.4537951946258545,0.5093066096305847,0.48434892296791077
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0135.jpg,0.5120145678520203,0.42025285959243774,0.549380362033844,0.4537307620048523,0.5537269711494446,0.5003408193588257
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0140.jpg,0.5717623233795166,0.42565780878067017,0.6352410316467285,0.44173702597618103,0.663364827632904,0.4499359130859375
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0145.jpg,0.5918205976486206,0.42435532808303833,0.6412575244903564,0.4440127909183502,0.6331210732460022,0.4666368067264557
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0150.jpg,0.5915190577507019,0.4239254891872406,0.6367952823638916,0.4442129135131836,0.6493041515350342,0.46868228912353516
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0155.jpg,0.5972312688827515,0.42752185463905334,0.618192195892334,0.46023231744766235,0.6019646525382996,0.4790728688240051
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0160.jpg,0.5922680497169495,0.42251497507095337,0.6072127819061279,0.45747560262680054,0.5727046132087708,0.45808663964271545
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0165.jpg,0.5925698280334473,0.4215921461582184,0.6043720841407776,0.4584352374076843,0.5824661254882812,0.48102742433547974
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0170.jpg,0.5943218469619751,0.4198986887931824,0.6301919221878052,0.4541362226009369,0.6293428540229797,0.48048877716064453
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0175.jpg,0.6164193749427795,0.41240230202674866,0.6475031971931458,0.4527609944343567,0.6279163360595703,0.46305593848228455
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0180.jpg,0.6196262240409851,0.4009716510772705,0.6595509052276611,0.43775829672813416,0.6630765795707703,0.45262855291366577
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0185.jpg,0.6094685196876526,0.4054683744907379,0.6451223492622375,0.44262734055519104,0.6344833970069885,0.482098251581192
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0190.jpg,0.6133285760879517,0.4098176062107086,0.6368305087089539,0.45679038763046265,0.6005669832229614,0.4892783761024475
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0195.jpg,0.6076403260231018,0.4104102551937103,0.6149225234985352,0.4559083580970764,0.5703682899475098,0.4489421844482422
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0200.jpg,0.6150700449943542,0.41060686111450195,0.620503842830658,0.455294132232666,0.5718110799789429,0.4751615524291992
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0205.jpg,0.6322873830795288,0.41091734170913696,0.6745430827140808,0.4513988494873047,0.6774334907531738,0.48387986421585083
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0210.jpg,0.6442317962646484,0.4094984531402588,0.6803337931632996,0.4510912001132965,0.6657268404960632,0.475829541683197
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0215.jpg,0.671831488609314,0.38716191053390503,0.7035303115844727,0.4260999262332916,0.6930530071258545,0.43985551595687866
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0220.jpg,0.6684995293617249,0.38927340507507324,0.7111135125160217,0.42640915513038635,0.6970659494400024,0.4511793255805969
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0225.jpg,0.6628588438034058,0.391692191362381,0.6870637536048889,0.44076552987098694,0.6891571879386902,0.47430700063705444
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0230.jpg,0.6527208685874939,0.3963640034198761,0.6586264967918396,0.444326788187027,0.6098251342773438,0.4484426975250244
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0235.jpg,0.647905170917511,0.39637014269828796,0.6493710875511169,0.44018062949180603,0.6088916063308716,0.45155009627342224
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0240.jpg,0.6457327008247375,0.39772289991378784,0.6650016903877258,0.4416276514530182,0.6671383380889893,0.46872320771217346
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0245.jpg,0.6465275883674622,0.39813336730003357,0.6792213320732117,0.4408610463142395,0.6891056895256042,0.4702165722846985
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0250.jpg,0.677041232585907,0.3782646059989929,0.7128236889839172,0.412750780582428,0.7029170393943787,0.4375205636024475
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0255.jpg,0.6758963465690613,0.37574779987335205,0.7165771722793579,0.41013631224632263,0.7126369476318359,0.4332157075405121
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0260.jpg,0.6710433959960938,0.37769290804862976,0.704377293586731,0.4325070381164551,0.6604873538017273,0.4685860574245453
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0265.jpg,0.6693659424781799,0.3935251533985138,0.6626113057136536,0.44170522689819336,0.6090194582939148,0.44336414337158203
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0270.jpg,0.6524350643157959,0.3935290277004242,0.6430847644805908,0.44001293182373047,0.5966234803199768,0.42366957664489746
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0275.jpg,0.6463698744773865,0.3926793932914734,0.6518100500106812,0.439358651638031,0.616108775138855,0.4525778889656067
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0280.jpg,0.6444966197013855,0.3980250954627991,0.6564762592315674,0.443707138299942,0.6557196974754333,0.4632400572299957
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0350.jpg,0.5091264247894287,0.12494870275259018,0.5313319563865662,0.1619487702846527,0.5463187098503113,0.17352262139320374
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0355.jpg,0.5094671249389648,0.15042558312416077,0.5313944220542908,0.18635064363479614,0.5455663204193115,0.21011964976787567
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0380.jpg,0.4967280924320221,0.4294505715370178,0.5005444288253784,0.4682238698005676,0.5047980546951294,0.4515917897224426
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0385.jpg,0.4948671758174896,0.4514712393283844,0.49694889783859253,0.48828044533729553,0.5031654238700867,0.4702084958553314
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0390.jpg,0.49433279037475586,0.4657324254512787,0.4773927628993988,0.4810410439968109,0.5062294602394104,0.44992780685424805
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_001\frame_0395.jpg,0.49720194935798645,0.4538525640964508,0.49176350235939026,0.4361502528190613,0.5152679085731506,0.40949326753616333
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0005.jpg,0.5464959740638733,0.1778501570224762,0.5348749160766602,0.2054796665906906,0.5652076601982117,0.22009718418121338
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0010.jpg,0.5593159198760986,0.18609508872032166,0.5362088680267334,0.2071966677904129,0.5649511218070984,0.22569696605205536
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0015.jpg,0.5615435838699341,0.18476110696792603,0.5348395705223083,0.19374802708625793,0.547688364982605,0.22220270335674286
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0020.jpg,0.5583094954490662,0.1803857386112213,0.5369241833686829,0.19316799938678741,0.5518930554389954,0.21377114951610565
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0025.jpg,0.5588126182556152,0.1864568293094635,0.5532817244529724,0.21341106295585632,0.5543590188026428,0.22815120220184326
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0030.jpg,0.5586978197097778,0.17568160593509674,0.5493970513343811,0.21190717816352844,0.562073826789856,0.22277185320854187
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0035.jpg,0.5576383471488953,0.17020098865032196,0.5354486107826233,0.19596734642982483,0.5431413650512695,0.2166656255722046
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0040.jpg,0.5516466498374939,0.15004689991474152,0.5306720733642578,0.17356808483600616,0.5440614819526672,0.19108843803405762
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0045.jpg,0.5473785996437073,0.14894594252109528,0.5369689464569092,0.18042415380477905,0.5457155704498291,0.19179818034172058
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0050.jpg,0.5456505417823792,0.1313137710094452,0.5291501879692078,0.1638442426919937,0.5443333387374878,0.179941788315773
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0055.jpg,0.5305777788162231,0.1284673511981964,0.5181412100791931,0.1605149209499359,0.5180374383926392,0.17482472956180573
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0060.jpg,0.5133159756660461,0.1304774135351181,0.5102306604385376,0.15889962017536163,0.5182549357414246,0.17055468261241913
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0065.jpg,0.5166679620742798,0.1402166187763214,0.5106651186943054,0.177647665143013,0.527323842048645,0.18256321549415588
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0070.jpg,0.51678866147995,0.1432519406080246,0.49351322650909424,0.16736669838428497,0.5107825994491577,0.18497994542121887
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0075.jpg,0.5148361921310425,0.09498180449008942,0.5032334327697754,0.12064425647258759,0.5048366785049438,0.11508053541183472
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0080.jpg,0.5191531777381897,0.06084338575601578,0.5213430523872375,0.09053820371627808,0.5408971309661865,0.104749895632267
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0085.jpg,0.5279214382171631,0.057406842708587646,0.5256502628326416,0.08584163337945938,0.5509445071220398,0.09237407892942429
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0090.jpg,0.5295231342315674,0.051303137093782425,0.524057924747467,0.07593178749084473,0.5258613228797913,0.08142222464084625
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0095.jpg,0.5271561145782471,0.0725800022482872,0.5244114398956299,0.10535186529159546,0.5375177264213562,0.1145373210310936
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0100.jpg,0.5277164578437805,0.08541090786457062,0.520530641078949,0.11855636537075043,0.5407642126083374,0.12250125408172607
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0105.jpg,0.5262594223022461,0.09707044810056686,0.5007336735725403,0.1228891983628273,0.506824254989624,0.12856116890907288
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0110.jpg,0.5150037407875061,0.11904877424240112,0.5009326338768005,0.15128757059574127,0.5174525380134583,0.16262397170066833
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0115.jpg,0.5155912041664124,0.12100449949502945,0.4894740581512451,0.15296560525894165,0.506287157535553,0.14976178109645844
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0120.jpg,0.5156502723693848,0.13090023398399353,0.48181813955307007,0.15013237297534943,0.4945165812969208,0.1338043361902237
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0125.jpg,0.5107161402702332,0.15113158524036407,0.4976794421672821,0.19058111310005188,0.5025578141212463,0.21986332535743713
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0130.jpg,0.5120896697044373,0.18427015841007233,0.49355629086494446,0.19344912469387054,0.507507860660553,0.1995868980884552
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0010\frame_0135.jpg,0.49532169103622437,0.24858248233795166,0.4964362680912018,0.2662871479988098,0.5399065613746643,0.2632201313972473
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0005.jpg,0.4718213677406311,0.34971684217453003,0.3650744557380676,0.4124770760536194,0.4519492983818054,0.458319753408432
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0010.jpg,0.47317859530448914,0.3346107006072998,0.3615487813949585,0.4000779688358307,0.4515324831008911,0.452531635761261
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0015.jpg,0.46650946140289307,0.3251119554042816,0.34265434741973877,0.38835451006889343,0.41774147748947144,0.4662416875362396
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0020.jpg,0.44995638728141785,0.3293662667274475,0.3211844563484192,0.3914995789527893,0.34732770919799805,0.4924447536468506
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0025.jpg,0.41600990295410156,0.33524444699287415,0.29729217290878296,0.39322274923324585,0.28499871492385864,0.49483615159988403
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0030.jpg,0.3760108947753906,0.34065383672714233,0.2747420072555542,0.3865191340446472,0.24511852860450745,0.49403318762779236
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0035.jpg,0.3452078402042389,0.33898502588272095,0.25789138674736023,0.3746899962425232,0.23196877539157867,0.4771243929862976
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0040.jpg,0.31344181299209595,0.33714979887008667,0.25241386890411377,0.3754616975784302,0.22519412636756897,0.47148504853248596
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0045.jpg,0.28995975852012634,0.34666410088539124,0.23918215930461884,0.38968366384506226,0.222641259431839,0.4832557737827301
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0050.jpg,0.281497985124588,0.3693021833896637,0.2142181545495987,0.4151110053062439,0.22610467672348022,0.511951208114624
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0055.jpg,0.26926904916763306,0.3891397714614868,0.20193153619766235,0.45958447456359863,0.23780301213264465,0.5215567350387573
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0060.jpg,0.2682257294654846,0.38710618019104004,0.19122566282749176,0.4606240391731262,0.25468266010284424,0.5107682347297668
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0065.jpg,0.2842370867729187,0.3787649869918823,0.18216660618782043,0.44501620531082153,0.26166754961013794,0.510037899017334
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0070.jpg,0.29212692379951477,0.37785065174102783,0.17610201239585876,0.43828973174095154,0.2649572491645813,0.5152081847190857
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0075.jpg,0.30045342445373535,0.37565332651138306,0.17819131910800934,0.42958864569664,0.21681565046310425,0.5254529714584351
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0080.jpg,0.30318689346313477,0.37374451756477356,0.17835648357868195,0.4247748851776123,0.16281460225582123,0.518886387348175
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0085.jpg,0.3016826808452606,0.3680451810359955,0.18250346183776855,0.40269190073013306,0.15801891684532166,0.49309128522872925
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0090.jpg,0.303178995847702,0.3535708785057068,0.1889890730381012,0.3727482557296753,0.1648254245519638,0.4679853916168213
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0095.jpg,0.2919870913028717,0.34162548184394836,0.19348150491714478,0.3745743930339813,0.17902687191963196,0.4695141911506653
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0100.jpg,0.28264668583869934,0.3443843722343445,0.1950574815273285,0.3835039734840393,0.1841171532869339,0.4722602963447571
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0105.jpg,0.2706933319568634,0.35761886835098267,0.19613756239414215,0.42653656005859375,0.20504862070083618,0.5092147588729858
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0110.jpg,0.27716583013534546,0.37528446316719055,0.196321502327919,0.45114216208457947,0.2640937268733978,0.514580488204956
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0115.jpg,0.29037734866142273,0.3738284409046173,0.2001081258058548,0.4472854733467102,0.2988243103027344,0.4999113976955414
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0120.jpg,0.31873345375061035,0.3578041195869446,0.21251030266284943,0.4400649964809418,0.31310734152793884,0.4865662455558777
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0125.jpg,0.3324393928050995,0.3447389602661133,0.21389234066009521,0.41816258430480957,0.29927921295166016,0.4931400716304779
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0130.jpg,0.3323523700237274,0.3463171720504761,0.214284285902977,0.4143752455711365,0.26968619227409363,0.5125378370285034
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0135.jpg,0.3292454779148102,0.34867674112319946,0.21817421913146973,0.41314706206321716,0.219119131565094,0.5049377679824829
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0140.jpg,0.32686370611190796,0.3451475203037262,0.2277553379535675,0.390313982963562,0.20654532313346863,0.472404807806015
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0145.jpg,0.3260405659675598,0.33132824301719666,0.2462051808834076,0.37526974081993103,0.2155085653066635,0.4562132954597473
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0150.jpg,0.32498928904533386,0.32530587911605835,0.2639726400375366,0.3730736970901489,0.22116635739803314,0.4591222405433655
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0155.jpg,0.3244355618953705,0.3309136629104614,0.2623056173324585,0.38027721643447876,0.25211864709854126,0.4618460237979889
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0160.jpg,0.3295188546180725,0.3411656320095062,0.2785307765007019,0.41229647397994995,0.2763289213180542,0.4954753518104553
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0165.jpg,0.33654409646987915,0.35671961307525635,0.27410098910331726,0.43212857842445374,0.30449429154396057,0.4945499002933502
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0170.jpg,0.35518917441368103,0.3552320599555969,0.27178919315338135,0.42889848351478577,0.3367900550365448,0.477961003780365
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0175.jpg,0.37585821747779846,0.34896713495254517,0.2703627347946167,0.4249075949192047,0.34971651434898376,0.491701602935791
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0180.jpg,0.39092695713043213,0.34556883573532104,0.27227330207824707,0.4146077036857605,0.3245726227760315,0.5053278207778931
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0185.jpg,0.3787807524204254,0.34635841846466064,0.27911922335624695,0.41377097368240356,0.28498613834381104,0.4999161660671234
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0190.jpg,0.3726155459880829,0.33182498812675476,0.2876047194004059,0.3919089734554291,0.26930463314056396,0.46648722887039185
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0195.jpg,0.3697194755077362,0.3186534345149994,0.2894410192966461,0.38847437500953674,0.27085092663764954,0.4523540139198303
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0200.jpg,0.3704583942890167,0.3243339955806732,0.28908485174179077,0.388816237449646,0.27554330229759216,0.4766687750816345
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0205.jpg,0.3902188241481781,0.3405922055244446,0.3057505190372467,0.40407031774520874,0.3217317759990692,0.4817426800727844
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0210.jpg,0.40267083048820496,0.341190367937088,0.3152061700820923,0.4040886461734772,0.3724478781223297,0.463113009929657
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0215.jpg,0.427715927362442,0.3224084973335266,0.3233891725540161,0.3912988305091858,0.39301130175590515,0.4606320261955261
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0220.jpg,0.44099125266075134,0.31986910104751587,0.3283758759498596,0.3825830817222595,0.36461496353149414,0.4841277003288269
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0225.jpg,0.42503103613853455,0.3228911757469177,0.3228134512901306,0.3815501034259796,0.31377112865448,0.47477155923843384
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0230.jpg,0.42091289162635803,0.30836036801338196,0.3249361217021942,0.35552188754081726,0.29576122760772705,0.44071608781814575
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0235.jpg,0.415304571390152,0.30035600066185,0.3333490490913391,0.35551804304122925,0.29826587438583374,0.4381033480167389
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0240.jpg,0.40311741828918457,0.3054570257663727,0.3285027742385864,0.37416747212409973,0.2996722459793091,0.4503699839115143
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0245.jpg,0.4028758704662323,0.3321559429168701,0.3240269124507904,0.39733976125717163,0.3107207417488098,0.4842403531074524
E:\FYP2\Match-Mate-1\ActionTrack\dataset\frames\video_0011\frame_0250.jpg,0.4024973213672638,0.3447136878967285,0.32247334718704224,0.40880924463272095,0.3523014485836029,0.47148019075393677
